secc,segm,pesoano,porcentaje_casas,porcentaje_pared_ladrillo,porcentaje_techo_hormigon,porcentaje_piso_con_terminacion,cant_habitaciones_prom,porcentaje_cocina_electrica,tiene_calefon_prom,cant_televisores_prom,ingresos_hogar_prom,cant_ac_prom,porcentaje_calefaccio_electrica
1.0,1.0,120.0,0.0,1.0,1.0,1.0,3.0,0.0,0.7666666666666667,0.49166666666666664,40333.7625,0.0,0.51
1.0,104.0,367.0,0.0,1.0,1.0,1.0,2.871934604904632,0.14,1.0,0.5722070844686649,89680.20072661218,0.4223433242506812,0.43
1.0,105.0,1443.0,0.011088011088011088,1.0,1.0,1.0,3.6826056826056828,0.03,0.9916839916839917,0.8239778239778239,93583.60914760915,0.4857934857934858,0.23
2.0,1.0,759.0,0.8260869565217391,1.0,0.9604743083003953,0.9499341238471674,3.1515151515151514,0.05,0.8998682476943346,0.5125164690382081,56386.175450153714,0.1976284584980237,0.43
3.0,101.0,1192.0,0.44546979865771813,1.0,0.9488255033557047,0.9773489932885906,3.3439597315436242,0.02,0.985738255033557,0.5100671140939598,71083.661003915,0.23573825503355705,0.3
3.0,104.0,134.0,0.11940298507462686,1.0,1.0,1.0,3.328358208955224,0.0,1.0,1.0,85423.87064676617,0.6268656716417911,0.75
3.0,202.0,1322.0,0.3547655068078669,1.0,1.0,1.0,2.9311649016641455,0.02,0.93267776096823,0.6853252647503782,55551.26913767019,0.5771558245083207,0.43
4.0,1.0,2138.0,0.0,1.0,1.0,1.0,1.8713751169317119,0.14,0.9658559401309635,0.6047708138447146,50108.89242282507,0.18896164639850327,0.4
4.0,103.0,784.0,0.039540816326530615,1.0,1.0,1.0,2.752551020408163,0.09,1.0,0.6530612244897959,65741.10778061225,0.36607142857142855,0.51
4.0,204.0,1525.0,0.2340983606557377,1.0,1.0,1.0,2.7232786885245903,0.05,0.9632786885245902,0.6465573770491804,63572.58491803278,0.32786885245901637,0.4
5.0,101.0,1534.0,0.039765319426336376,1.0,1.0,1.0,2.5338983050847457,0.2,0.9791395045632334,0.8044328552803129,62953.46838331159,0.5104302477183833,0.38
5.0,103.0,1355.0,0.4841328413284133,1.0,0.9808118081180812,1.0,2.6715867158671585,0.04,0.940959409594096,0.7202952029520295,65014.43468634686,0.37859778597785976,0.13
5.0,105.0,2470.0,0.0,1.0,1.0,1.0,3.3550607287449394,0.11,1.0,0.8105263157894737,93613.55013495278,0.8052631578947368,0.47
5.0,201.0,1526.0,0.0,1.0,1.0,0.9777195281782438,2.8145478374836173,0.25,0.8800786369593709,0.8034076015727392,77983.78888160769,0.5543905635648755,0.46
5.0,204.0,1565.0,0.2990415335463259,1.0,1.0,1.0,3.2421725239616612,0.09,0.9769968051118211,0.8517571884984025,79595.73290734825,0.5028753993610223,0.55
5.0,205.0,791.0,0.8343868520859671,1.0,0.7231352718078382,0.93173198482933,3.9216182048040453,0.15,0.9165613147914032,0.718078381795196,67353.64728192161,0.18331226295828065,0.33
6.0,101.0,106.0,0.0,1.0,1.0,1.0,2.80188679245283,0.2,1.0,0.7641509433962265,89901.94968553458,1.5754716981132075,0.43
6.0,103.0,1100.0,0.0,1.0,1.0,1.0,2.7536363636363634,0.21,1.0,0.8554545454545455,76144.31659090909,0.7618181818181818,0.42
6.0,202.0,217.0,0.5714285714285714,1.0,0.8433179723502304,0.8433179723502304,4.990783410138249,0.15,1.0,0.8755760368663594,75119.49001536099,0.0,0.29
6.0,204.0,1465.0,0.06075085324232082,1.0,1.0,1.0,3.496928327645051,0.09,0.9706484641638226,0.6655290102389079,87132.00455062572,0.6921501706484642,0.43
6.0,304.0,407.0,0.0,1.0,1.0,1.0,3.1818181818181817,0.39,1.0,1.0,98527.62714987715,0.515970515970516,0.08
7.0,10.0,1892.0,0.3927061310782241,1.0,0.9825581395348837,1.0,3.766913319238901,0.04,0.9497885835095138,0.86892177589852,94002.20331219169,0.45190274841437633,0.34
7.0,103.0,2052.0,0.07943469785575048,1.0,1.0,1.0,3.185672514619883,0.11,0.9873294346978557,0.7899610136452242,67098.61111111111,0.3153021442495127,0.19
7.0,105.0,454.0,0.09251101321585903,1.0,1.0,1.0,2.156387665198238,0.18,1.0,0.6806167400881057,56306.238619676944,0.5991189427312775,0.4
7.0,106.0,712.0,0.3455056179775281,1.0,1.0,1.0,2.764044943820225,0.07,0.949438202247191,0.7626404494382022,55794.40449438202,0.3946629213483146,0.47
7.0,107.0,1387.0,0.4657534246575342,1.0,1.0,1.0,3.0064888248017305,0.1,0.9848594087959625,0.6827685652487383,76693.652247056,0.3338139870223504,0.35
7.0,206.0,1452.0,0.3271349862258953,1.0,0.9834710743801653,1.0,3.152203856749311,0.1,0.918732782369146,0.7940771349862259,86334.56083562902,0.384297520661157,0.14
7.0,207.0,1474.0,0.6139755766621439,1.0,0.9782903663500678,1.0,3.3738127544097694,0.12,0.9816824966078698,0.6648575305291723,82561.77866350068,0.4043419267299864,0.37
7.0,208.0,758.0,0.43799472295514513,1.0,1.0,1.0,3.4089709762532983,0.08,1.0,0.7902374670184696,82599.60070360597,0.7598944591029023,0.32
8.0,2.0,1106.0,0.042495479204339964,1.0,1.0,1.0,4.121157323688969,0.08,1.0,0.918625678119349,104901.41892706449,1.123869801084991,0.59
8.0,4.0,1354.0,0.8714918759231906,1.0,0.930576070901034,1.0,3.7326440177252587,0.11,0.896602658788774,0.6499261447562777,75830.4822747415,0.3005908419497784,0.16
8.0,10.0,439.0,0.0,1.0,1.0,1.0,2.9840546697038723,0.1,1.0,0.8610478359908884,116779.6674259681,0.5854214123006833,0.79
8.0,13.0,1091.0,0.3528872593950504,1.0,1.0,1.0,2.665444546287809,0.05,0.9660861594867094,0.6342804766269478,58012.06966086159,0.4848762603116407,0.29
8.0,111.0,696.0,0.20833333333333334,1.0,1.0,1.0,4.030172413793103,0.12,1.0,0.9152298850574713,86986.9224137931,0.7270114942528736,0.49
8.0,314.0,389.0,0.06426735218508997,1.0,0.9357326478149101,1.0,3.282776349614396,0.0,0.9125964010282777,0.8149100257069408,58103.84190231362,0.20565552699228792,0.16
9.0,1.0,577.0,1.0,1.0,0.292894280762565,0.610051993067591,3.097053726169844,0.12,0.7209705372616985,0.5233968804159446,43062.77902946274,0.2772963604852686,0.36
9.0,2.0,1243.0,1.0,1.0,0.4682220434432824,0.9686242960579243,3.4086886564762673,0.03,0.9348350764279968,0.5382139983909895,66177.14869938322,0.32904263877715206,0.19
9.0,3.0,691.0,1.0,1.0,0.8480463096960926,0.9218523878437048,3.5137481910274966,0.0,1.0,0.6208393632416788,54309.782682103236,0.5021707670043415,0.26
9.0,5.0,592.0,1.0,0.9003378378378378,0.2922297297297297,0.839527027027027,3.570945945945946,0.06,0.793918918918919,0.5523648648648649,51824.70608108108,0.27871621621621623,0.12
9.0,8.0,807.0,1.0,1.0,0.8822800495662949,1.0,3.650557620817844,0.04,1.0,0.59727385377943,75019.73192895498,0.5340768277571252,0.23
9.0,15.0,1395.0,1.0,1.0,0.37921146953405016,0.6114695340501792,3.325448028673835,0.07,0.807168458781362,0.4745519713261649,50357.84193548387,0.2724014336917563,0.29
9.0,18.0,662.0,0.08610271903323263,1.0,1.0,1.0,3.490936555891239,0.13,1.0,0.675226586102719,69062.93605236657,0.5347432024169184,0.51
9.0,21.0,274.0,1.0,1.0,0.8102189781021898,1.0,4.452554744525547,0.32,1.0,0.6496350364963503,78716.12530413627,1.4744525547445255,0.44
9.0,26.0,766.0,0.23759791122715404,0.9712793733681462,0.8420365535248042,0.8733681462140992,3.537859007832898,0.12,0.7963446475195822,0.5600522193211488,55033.01914708443,0.3668407310704961,0.2
9.0,28.0,608.0,1.0,1.0,0.6332236842105263,0.9555921052631579,3.643092105263158,0.04,0.9424342105263158,0.837171052631579,73593.28618421053,0.7450657894736842,0.36
9.0,29.0,2274.0,1.0,1.0,0.8359718557607739,0.9335971855760774,3.426121372031662,0.04,0.9437115215479331,0.6398416886543535,65280.45800351803,0.5501319261213721,0.21
9.0,30.0,303.0,1.0,1.0,1.0,1.0,3.6732673267326734,0.09,1.0,0.8184818481848185,66511.42244224422,0.4884488448844885,0.32
9.0,31.0,859.0,1.0,0.9755529685681025,0.79976717112922,0.89988358556461,3.3969732246798605,0.11,0.8742724097788126,0.6158323632130385,64771.289289871944,0.4807916181606519,0.25
9.0,33.0,918.0,1.0,1.0,0.761437908496732,0.8398692810457516,3.447712418300654,0.0,0.9215686274509803,0.6034858387799564,49729.46859114017,0.25163398692810457,0.17
9.0,35.0,295.0,1.0,1.0,0.27796610169491526,0.7762711864406779,3.094915254237288,0.0,0.6,0.2847457627118644,43068.99661016949,0.0,0.5
9.0,47.0,1403.0,1.0,1.0,0.4953670705630791,0.7027797576621525,3.322166785459729,0.13,0.8453314326443335,0.3791874554526016,48596.22808267997,0.28011404133998574,0.4
9.0,217.0,613.0,0.0,1.0,1.0,1.0,3.365415986949429,0.04,0.964110929853181,0.6802610114192496,42815.812941816206,0.2805872756933116,0.5
9.0,255.0,1708.0,0.2617096018735363,1.0,0.9484777517564403,0.9812646370023419,3.4151053864168617,0.03,0.8905152224824356,0.5884074941451991,65005.51258782201,0.40398126463700235,0.39
10.0,4.0,1076.0,0.9795539033457249,1.0,0.654275092936803,1.0,3.5715613382899627,0.05,0.9767657992565055,0.5901486988847584,54632.76998141264,0.370817843866171,0.22
10.0,5.0,1460.0,0.9034246575342466,1.0,0.6952054794520548,0.9828767123287672,2.682191780821918,0.09,0.85,0.5691780821917808,47076.606278538806,0.2493150684931507,0.32
10.0,6.0,1980.0,1.0,1.0,0.5282828282828282,0.9570707070707071,3.2065656565656564,0.02,0.8494949494949495,0.6843434343434344,60428.734006734005,0.4085858585858586,0.37
10.0,9.0,501.0,0.8203592814371258,1.0,0.6347305389221557,1.0,3.3013972055888225,0.0,0.8782435129740519,0.6586826347305389,57438.0632069195,0.41317365269461076,0.21
10.0,15.0,1328.0,0.822289156626506,1.0,0.9390060240963856,1.0,3.5090361445783134,0.02,0.9751506024096386,0.8087349397590361,71430.36809738957,0.6875,0.4
10.0,40.0,848.0,0.4257075471698113,0.9634433962264151,0.9091981132075472,0.9481132075471698,3.619103773584906,0.04,0.9693396226415094,0.8077830188679245,85228.22051886792,0.75,0.3
10.0,41.0,544.0,1.0,1.0,0.9393382352941176,1.0,4.742647058823529,0.05,0.9650735294117647,0.9246323529411765,118886.49877450979,1.443014705882353,0.29
10.0,42.0,132.0,0.24242424242424243,1.0,1.0,1.0,2.4696969696969697,0.34,1.0,1.0,98003.87878787878,0.3939393939393939,0.24
10.0,43.0,580.0,0.5758620689655173,1.0,1.0,1.0,3.8689655172413793,0.03,1.0,0.7741379310344828,110675.43103448275,1.056896551724138,0.27
10.0,44.0,411.0,1.0,1.0,1.0,1.0,3.613138686131387,0.13,1.0,0.9002433090024331,109374.23600973235,1.3771289537712896,0.27
10.0,45.0,1178.0,0.6426146010186757,1.0,1.0,1.0,4.623089983022071,0.08,0.9702886247877759,0.9227504244482173,146774.75976230897,1.465195246179966,0.31
10.0,51.0,779.0,0.7227214377406932,0.9691912708600771,0.962772785622593,1.0,4.580231065468549,0.11,0.9537869062901155,0.834403080872914,176998.36371416342,1.0949935815147624,0.36
10.0,55.0,794.0,0.756926952141058,1.0,1.0,1.0,4.236775818639798,0.07,0.9445843828715366,0.8979848866498741,150478.10621326615,1.2241813602015112,0.32
10.0,56.0,550.0,1.0,1.0,0.9436363636363636,0.9618181818181818,3.5272727272727273,0.05,0.7963636363636364,0.5018181818181818,64131.244545454545,0.7454545454545455,0.16
10.0,57.0,282.0,1.0,1.0,1.0,1.0,4.882978723404255,0.22,1.0,0.8900709219858156,159993.64834515366,1.9929078014184398,0.44
10.0,60.0,698.0,0.9283667621776505,1.0,0.9512893982808023,1.0,5.13323782234957,0.19,0.9842406876790831,0.828080229226361,164143.68194842406,1.3696275071633237,0.31
10.0,61.0,415.0,0.8746987951807229,1.0,1.0,1.0,4.997590361445783,0.1,0.8481927710843373,1.0,155218.4923694779,1.8843373493975903,0.22
10.0,64.0,479.0,0.7286012526096033,1.0,1.0,1.0,4.298538622129437,0.26,0.9394572025052192,0.8851774530271399,158026.2713987474,1.8559498956158664,0.66
10.0,76.0,362.0,1.0,1.0,0.8397790055248618,1.0,5.212707182320442,0.06,1.0,1.0,177148.46846224676,2.160220994475138,0.18
10.0,103.0,1086.0,0.3729281767955801,1.0,1.0,1.0,3.177716390423573,0.08,0.9732965009208103,0.6058931860036832,56235.758747697975,0.19060773480662985,0.17
10.0,114.0,1838.0,0.7176278563656148,1.0,0.9488574537540805,1.0,3.353645266594124,0.04,0.9820457018498367,0.7029379760609358,79374.79071454478,0.7687704026115343,0.37
10.0,117.0,1650.0,0.5339393939393939,1.0,0.9121212121212121,0.9848484848484849,3.1587878787878787,0.03,0.9848484848484849,0.7957575757575758,69551.93510101011,0.576969696969697,0.29
10.0,120.0,1305.0,0.8988505747126436,1.0,0.6030651340996168,0.8873563218390804,3.4283524904214557,0.06,0.8973180076628352,0.6659003831417625,60003.96973180077,0.3816091954022989,0.29
10.0,122.0,1125.0,1.0,1.0,0.7475555555555555,0.9386666666666666,2.648888888888889,0.03,0.9706666666666667,0.6088888888888889,49298.94185185185,0.5297777777777778,0.33
10.0,124.0,293.0,1.0,1.0,0.7713310580204779,1.0,4.020477815699659,0.0,1.0,0.7337883959044369,96425.24232081912,0.8020477815699659,0.43
10.0,129.0,1915.0,0.5086161879895561,1.0,0.7530026109660575,0.7869451697127937,2.9509138381201043,0.1,0.9060052219321149,0.6966057441253264,71335.45213228895,0.391644908616188,0.54
10.0,131.0,627.0,0.6044657097288676,1.0,1.0,1.0,3.696969696969697,0.0,1.0,0.9266347687400319,79895.81020733653,0.5039872408293461,0.3
10.0,132.0,823.0,1.0,1.0,1.0,1.0,3.9793438639125154,0.06,0.9732685297691372,0.9732685297691372,102023.07654921021,1.2551640340218713,0.32
10.0,135.0,245.0,0.5551020408163265,1.0,0.8734693877551021,1.0,3.159183673469388,0.22,1.0,1.0,97301.22040816327,0.5510204081632653,0.36
10.0,136.0,104.0,1.0,1.0,1.0,1.0,4.509615384615385,0.28,1.0,1.0,97968.46153846153,1.7884615384615385,0.48
10.0,138.0,1538.0,1.0,0.9369310793237972,0.6983094928478544,0.8120936280884266,3.1599479843953184,0.06,0.8198959687906372,0.647594278283485,49486.264087559604,0.35565669700910274,0.25
10.0,146.0,2537.0,0.7761135199054001,1.0,0.9810800157666535,1.0,4.513598738667718,0.11,0.9885691761923532,0.864406779661017,141601.25417159376,1.6681119432400473,0.42
10.0,148.0,513.0,1.0,1.0,0.7992202729044834,1.0,3.2553606237816766,0.0,1.0,0.5165692007797271,61750.22027290448,0.6686159844054581,0.0
10.0,149.0,252.0,1.0,1.0,1.0,1.0,4.424603174603175,0.0,1.0,1.0,140832.97486772487,1.9404761904761905,0.29
10.0,168.0,1194.0,1.0,1.0,0.9321608040201005,1.0,4.977386934673367,0.05,0.9731993299832495,0.9556113902847572,174748.55360134007,1.4874371859296482,0.25
10.0,202.0,718.0,0.26323119777158777,1.0,0.9317548746518106,0.9665738161559888,3.011142061281337,0.09,1.0,0.8272980501392758,63455.49686629527,0.43454038997214484,0.41
10.0,210.0,2050.0,0.9770731707317073,1.0,0.8268292682926829,1.0,3.4541463414634146,0.08,0.9824390243902439,0.7336585365853658,70217.96333333333,0.7048780487804878,0.34
10.0,211.0,1455.0,0.7134020618556701,1.0,0.9560137457044674,1.0,3.2288659793814434,0.07,0.9532646048109966,0.6666666666666666,66831.65441008017,0.4061855670103093,0.14
10.0,220.0,1648.0,0.01516990291262136,1.0,1.0,1.0,3.8094660194174756,0.13,0.9793689320388349,0.7396844660194175,74423.54166666667,0.6122572815533981,0.37
10.0,224.0,778.0,0.9125964010282777,1.0,0.9074550128534704,1.0,3.3303341902313623,0.04,0.9665809768637532,0.7686375321336761,80583.64095972579,1.1169665809768639,0.39
10.0,226.0,1942.0,0.7811534500514933,0.9835221421215242,0.9129763130792997,0.9546858908341915,3.540164778578785,0.11,0.9835221421215242,0.762615859938208,81653.34531410916,0.431513903192585,0.33
10.0,230.0,216.0,0.3425925925925926,1.0,1.0,1.0,3.0324074074074074,0.0,1.0,0.8611111111111112,90400.52314814815,0.8703703703703703,0.28
10.0,231.0,213.0,0.2535211267605634,1.0,1.0,1.0,2.9342723004694835,0.28,1.0,1.0,51200.112676056335,0.6244131455399061,0.21
10.0,232.0,1460.0,0.16506849315068492,1.0,1.0,1.0,2.7965753424657533,0.21,1.0,0.7993150684931507,87563.30125570777,0.65,0.49
10.0,234.0,1303.0,0.6922486569455104,1.0,1.0,1.0,4.244819646968534,0.16,1.0,0.9025326170376056,135736.6900102328,1.1588641596316194,0.31
10.0,235.0,428.0,0.34345794392523366,1.0,1.0,1.0,4.119158878504673,0.22,1.0,0.9299065420560748,140596.05763239876,0.794392523364486,0.63
10.0,238.0,1628.0,0.0,1.0,1.0,1.0,3.670761670761671,0.08,1.0,0.7057739557739557,59680.02308558559,0.29238329238329236,0.25
10.0,246.0,1699.0,0.4914655679811654,1.0,1.0,1.0,3.9358446144791053,0.14,0.9841082989994114,0.9199529134785168,132755.25838728665,1.3896409652736903,0.41
10.0,248.0,1292.0,1.0,1.0,0.8444272445820433,1.0,4.143188854489164,0.08,0.9798761609907121,0.8335913312693498,125207.88777089784,1.2244582043343653,0.31
10.0,268.0,147.0,1.0,1.0,0.6462585034013606,1.0,3.557823129251701,0.0,1.0,0.42857142857142855,60608.13605442177,0.0,0.2
10.0,319.0,1483.0,0.0,1.0,1.0,1.0,3.3648010788941334,0.04,1.0,0.6459878624409979,64233.30141604855,0.3857046527309508,0.33
10.0,320.0,382.0,0.0,1.0,1.0,1.0,2.3769633507853403,0.0,1.0,0.8534031413612565,64256.60994764398,0.46335078534031415,0.38
10.0,328.0,133.0,0.0,1.0,1.0,1.0,3.3609022556390977,0.0,1.0,0.0,38215.86842105263,0.0,0.0
10.0,333.0,1308.0,0.0,1.0,1.0,1.0,3.3730886850152904,0.24,1.0,0.9655963302752294,137279.1129587156,1.1238532110091743,0.45
10.0,338.0,282.0,0.0,1.0,1.0,1.0,4.0177304964539005,0.0,1.0,0.8794326241134752,72966.25531914894,0.900709219858156,0.29
10.0,419.0,1717.0,0.0,1.0,1.0,1.0,3.9312754804892256,0.05,0.9813628421665695,0.8380896913220733,72137.81654047758,0.47641234711706465,0.39
10.0,428.0,761.0,0.0,1.0,1.0,1.0,3.8725361366622866,0.04,0.9540078843626807,0.8436268068331143,73345.35917652212,0.5624178712220762,0.34
10.0,438.0,548.0,0.0,1.0,1.0,1.0,3.667883211678832,0.0,1.0,0.9416058394160584,71016.68260340631,0.6678832116788321,0.39
11.0,1.0,2105.0,1.0,0.9700712589073635,0.5809976247030879,0.7501187648456057,3.1581947743467933,0.05,0.872209026128266,0.5695961995249407,49504.26809184482,0.3106888361045131,0.21
11.0,2.0,1976.0,0.986336032388664,1.0,0.49544534412955465,0.7834008097165992,2.9640688259109313,0.03,0.8836032388663968,0.6422064777327935,51545.86074561403,0.4382591093117409,0.29
11.0,3.0,869.0,1.0,1.0,0.6616800920598389,0.9321058688147296,3.0678941311852705,0.1,0.766398158803222,0.7790563866513234,54962.16398158803,0.38550057537399307,0.37
11.0,5.0,1138.0,1.0,0.9745166959578208,0.7021089630931459,0.8945518453427065,3.5536028119507908,0.03,0.9270650263620387,0.655536028119508,59961.97583479789,0.4771528998242531,0.36
11.0,10.0,645.0,1.0,0.8403100775193798,0.05581395348837209,0.4682170542635659,2.648062015503876,0.21,0.42170542635658914,0.4232558139534884,45000.3322997416,0.15348837209302327,0.46
11.0,12.0,714.0,1.0,1.0,0.803921568627451,1.0,3.1400560224089635,0.08,0.9005602240896359,0.5896358543417367,53586.747899159665,0.242296918767507,0.32
11.0,15.0,1666.0,0.9591836734693877,1.0,0.8895558223289316,1.0,3.375750300120048,0.06,0.9867947178871549,0.7719087635054022,57730.03281312525,0.4297719087635054,0.22
11.0,16.0,700.0,0.9485714285714286,1.0,0.9257142857142857,0.9614285714285714,3.212857142857143,0.0,0.9114285714285715,0.6128571428571429,58924.76833333333,0.16,0.14
11.0,20.0,608.0,0.9473684210526315,1.0,0.7976973684210527,0.8848684210526315,2.9934210526315788,0.0,0.8322368421052632,0.6677631578947368,67245.34046052632,0.26973684210526316,0.21
11.0,59.0,825.0,0.9151515151515152,1.0,0.6593939393939394,0.7963636363636364,3.3466666666666667,0.0,0.8751515151515151,0.49818181818181817,59908.09696969697,0.5575757575757576,0.39
11.0,61.0,870.0,1.0,0.9586206896551724,0.5735632183908046,0.6873563218390805,3.306896551724138,0.04,0.8862068965517241,0.6068965517241379,50188.51704980843,0.31264367816091954,0.3
11.0,69.0,2682.0,0.9381058911260254,1.0,0.6636838180462341,0.7132736763609246,3.261744966442953,0.04,0.8590604026845637,0.7304250559284117,51473.929654486696,0.4052945563012677,0.31
11.0,73.0,1516.0,1.0,0.9775725593667546,0.7058047493403694,0.7387862796833773,3.0771767810026387,0.04,0.8397097625329816,0.6866754617414248,52017.202176781,0.44393139841688656,0.37
11.0,78.0,432.0,1.0,1.0,0.7638888888888888,0.6203703703703703,3.337962962962963,0.0,0.8032407407407407,0.33101851851851855,53237.256944444445,0.3101851851851852,0.08
11.0,91.0,1614.0,1.0,0.9182156133828996,0.4021065675340768,0.5675340768277571,3.094175960346964,0.16,0.6648079306071871,0.31660470879801733,38633.39033457249,0.2298636926889715,0.41
11.0,92.0,1585.0,1.0,0.9741324921135647,0.5501577287066246,0.5362776025236593,3.2246056782334387,0.02,0.7545741324921136,0.4037854889589905,45346.261409043116,0.2832807570977918,0.34
11.0,97.0,621.0,1.0,1.0,0.8631239935587761,0.9436392914653784,3.4074074074074074,0.0,1.0,0.6167471819645732,57454.85963499732,0.26247987117552335,0.17
11.0,99.0,720.0,0.5333333333333333,1.0,0.6625,0.9083333333333333,3.2569444444444446,0.03,0.8361111111111111,0.7916666666666666,57071.22986111111,0.5722222222222222,0.49
11.0,106.0,1590.0,1.0,0.9672955974842767,0.7660377358490567,0.9660377358490566,3.3207547169811322,0.0,0.8647798742138365,0.6220125786163522,50613.77316561845,0.3169811320754717,0.22
11.0,109.0,906.0,0.9591611479028698,0.9701986754966887,0.7328918322295805,0.9105960264900662,3.1876379690949226,0.0,0.9271523178807947,0.6931567328918322,57271.21302428256,0.4845474613686534,0.44
11.0,111.0,352.0,0.7670454545454546,1.0,0.7386363636363636,0.9034090909090909,2.7642045454545454,0.0,0.9034090909090909,0.5823863636363636,44409.30965909091,0.3977272727272727,0.49
11.0,114.0,833.0,1.0,1.0,0.9159663865546218,0.9303721488595438,3.36734693877551,0.07,0.885954381752701,0.7082833133253301,51305.30852340937,0.25090036014405764,0.2
11.0,130.0,611.0,1.0,0.9590834697217676,0.05237315875613748,0.5040916530278232,2.9247135842880523,0.18,0.5106382978723404,0.4909983633387889,45439.95253682488,0.0,0.44
11.0,135.0,974.0,0.6170431211498973,1.0,0.5472279260780287,0.419917864476386,3.12217659137577,0.18,0.7597535934291582,0.4671457905544148,39550.7871321013,0.18583162217659138,0.49
11.0,168.0,684.0,1.0,1.0,0.7953216374269005,0.8874269005847953,3.1140350877192984,0.0,0.8947368421052632,0.6622807017543859,43782.52729044834,0.32748538011695905,0.26
11.0,206.0,2544.0,1.0,0.9866352201257862,0.6458333333333334,0.9202044025157232,3.204009433962264,0.06,0.7944182389937107,0.5180817610062893,49826.858556079664,0.3895440251572327,0.33
11.0,230.0,212.0,0.8490566037735849,1.0,0.7924528301886793,1.0,3.311320754716981,0.1,0.9198113207547169,0.839622641509434,84200.15094339622,0.7830188679245284,0.33
11.0,263.0,1541.0,0.5100584036340039,1.0,0.8046722907203114,0.9136924075275795,3.281635301752109,0.0,0.844905905256327,0.5931213497728748,49066.88892494052,0.41855937702790397,0.23
11.0,268.0,736.0,0.0,1.0,1.0,1.0,3.0407608695652173,0.0,0.8845108695652174,0.6182065217391305,55417.70697463769,0.2296195652173913,0.37
11.0,286.0,1249.0,1.0,0.9679743795036029,0.6645316253002402,0.4875900720576461,2.5420336269015213,0.14,0.9471577261809447,0.5388310648518815,42359.85054710435,0.1513210568454764,0.29
11.0,289.0,2319.0,1.0,0.9667960327727468,0.47865459249676584,0.6502802932298405,2.9085812850366537,0.06,0.7197067701595515,0.3445450625269513,47416.01552393273,0.3014230271668823,0.46
12.0,2.0,1684.0,0.9020190023752969,0.9910926365795725,0.9548693586698337,1.0,3.4887173396674585,0.03,0.9643705463182898,0.744061757719715,76771.02078384798,0.7737529691211401,0.29
12.0,3.0,594.0,0.8535353535353535,1.0,0.9208754208754208,1.0,3.846801346801347,0.14,0.9040404040404041,0.6717171717171717,60661.478395061735,0.4175084175084175,0.32
12.0,9.0,1543.0,0.9047310434219054,0.9799092676604018,0.8379779650032404,0.9637070641607258,3.123784834737524,0.09,0.9410239792611795,0.7414128321451717,63409.32868870166,0.6351263771872975,0.38
12.0,11.0,693.0,0.56998556998557,1.0,0.9163059163059163,1.0,2.914862914862915,0.03,1.0,0.6233766233766234,54418.36411736412,0.16883116883116883,0.19
12.0,18.0,841.0,0.6813317479191439,1.0,0.9583828775267539,1.0,3.1819262782401903,0.06,0.9750297265160524,0.7812128418549346,69156.64328180737,0.5362663495838288,0.43
12.0,21.0,1016.0,0.7874015748031497,1.0,0.9753937007874016,1.0,3.4350393700787403,0.05,1.0,0.8080708661417323,94069.23950131233,0.6840551181102362,0.22
12.0,22.0,637.0,0.9748822605965463,1.0,0.9010989010989011,0.9434850863422292,3.464678178963893,0.05,0.9434850863422292,0.7017268445839875,73697.84196755625,0.5682888540031397,0.18
12.0,24.0,738.0,0.8495934959349594,1.0,0.9715447154471545,1.0,3.430894308943089,0.15,0.9308943089430894,0.6016260162601627,75976.64476061428,0.47560975609756095,0.4
12.0,26.0,431.0,0.8306264501160093,1.0,0.9373549883990719,1.0,3.4153132250580045,0.0,1.0,0.7424593967517401,95144.67478731631,0.7819025522041764,0.53
