Estacion,Fecha,Tmax,Tmin
Carrasco ,10/25/2015 0:00,17.6,12.2
Carrasco ,10/26/2015 0:00,21.2,15.1
Carrasco ,10/27/2015 0:00,19.8,16
Carrasco ,10/28/2015 0:00,24.8,13.6
Carrasco ,10/29/2015 0:00,23.8,18
Carrasco ,10/30/2015 0:00,19.8,11.8
Carrasco ,10/31/2015 0:00,16.6,11.4
Carrasco ,11/1/2015 0:00,18.8,8.6
Carrasco ,11/2/2015 0:00,19.2,10.5
Carrasco ,11/3/2015 0:00,20.5,14.5
Carrasco ,11/4/2015 0:00,17.4,12.6
Carrasco ,11/5/2015 0:00,21,8
Carrasco ,11/6/2015 0:00,24.5,9
Carrasco ,11/7/2015 0:00,24,11.4
Carrasco ,11/8/2015 0:00,26.4,14.2
Carrasco ,11/9/2015 0:00,26,17.2
Carrasco ,11/10/2015 0:00,27.8,18.2
Carrasco ,11/11/2015 0:00,22.2,17
Carrasco ,11/12/2015 0:00,22.4,10.8
Carrasco ,11/13/2015 0:00,22,16.4
Carrasco ,11/14/2015 0:00,24.7,16.2
Carrasco ,11/15/2015 0:00,29.4,14.5
Carrasco ,11/16/2015 0:00,27.2,15.6
Carrasco ,11/17/2015 0:00,21,18.1
Carrasco ,11/18/2015 0:00,20,17
Carrasco ,11/19/2015 0:00,20.2,13.6
Carrasco ,11/20/2015 0:00,18.2,10.4
Carrasco ,11/21/2015 0:00,24.1,8
Carrasco ,11/22/2015 0:00,23,12.2
Carrasco ,11/23/2015 0:00,21.1,12.8
Carrasco ,11/24/2015 0:00,21,11.6
Carrasco ,11/25/2015 0:00,23,13.6
Carrasco ,11/26/2015 0:00,25,15.4
Carrasco ,11/27/2015 0:00,24.8,16.6
Carrasco ,11/28/2015 0:00,23,16.6
Carrasco ,11/29/2015 0:00,22.2,14.4
Carrasco ,11/30/2015 0:00,26.1,13.7
Carrasco ,12/1/2015 0:00,28.6,15
Carrasco ,12/2/2015 0:00,24,15
Carrasco ,12/3/2015 0:00,26,14.4
Carrasco ,12/4/2015 0:00,23.2,18.8
Carrasco ,12/5/2015 0:00,23.2,15.5
Carrasco ,12/6/2015 0:00,18,13.5
Carrasco ,12/7/2015 0:00,20.8,9.5
Carrasco ,12/8/2015 0:00,31,15.2
Carrasco ,12/9/2015 0:00,25.8,16.5
Carrasco ,12/10/2015 0:00,30,13.2
Carrasco ,12/11/2015 0:00,34.8,17.4
Carrasco ,12/12/2015 0:00,35,21
Carrasco ,12/13/2015 0:00,30.8,20.5
Carrasco ,12/14/2015 0:00,25.5,17.2
Carrasco ,12/15/2015 0:00,23.8,18.4
Carrasco ,12/16/2015 0:00,26.1,13.9
Carrasco ,12/17/2015 0:00,24.5,17.5
Carrasco ,12/18/2015 0:00,23.8,18
Carrasco ,12/19/2015 0:00,21.6,13.4
Carrasco ,12/20/2015 0:00,22.4,11
Carrasco ,12/21/2015 0:00,30.2,15.6
Carrasco ,12/22/2015 0:00,23,19.5
Carrasco ,12/23/2015 0:00,27.8,19.6
Carrasco ,12/24/2015 0:00,26.5,19.8
Carrasco ,12/25/2015 0:00,27,13.3
Carrasco ,12/26/2015 0:00,29,16.2
Carrasco ,12/27/2015 0:00,30.4,17
Carrasco ,12/28/2015 0:00,34.8,19
Carrasco ,12/29/2015 0:00,31.2,20
Carrasco ,12/30/2015 0:00,25.6,22
Carrasco ,12/31/2015 0:00,25.2,21.3
Carrasco ,1/1/2016 0:00,25.8,20.8
Carrasco ,1/2/2016 0:00,28,19.7
Carrasco ,1/3/2016 0:00,27.8,19.2
Carrasco ,1/4/2016 0:00,31.6,22.3
Carrasco ,1/5/2016 0:00,27.6,21.6
Carrasco ,1/6/2016 0:00,23.4,19.6
Carrasco ,1/7/2016 0:00,23.6,18.8
Carrasco ,1/8/2016 0:00,26.4,15.8
Carrasco ,1/9/2016 0:00,26,16
Carrasco ,1/10/2016 0:00,29.2,18
Carrasco ,1/11/2016 0:00,27.8,17
Carrasco ,1/12/2016 0:00,32.8,19
Carrasco ,1/13/2016 0:00,25.6,19.2
Carrasco ,1/14/2016 0:00,32.6,16.2
Carrasco ,1/15/2016 0:00,31.6,19
Carrasco ,1/16/2016 0:00,26.6,13.3
Carrasco ,1/17/2016 0:00,35.8,20.3
Carrasco ,1/18/2016 0:00,26.6,20.6
Carrasco ,1/19/2016 0:00,27,15.2
Carrasco ,1/20/2016 0:00,26.4,18.4
Carrasco ,1/21/2016 0:00,28.4,18.5
Carrasco ,1/22/2016 0:00,35.4,21
Carrasco ,1/23/2016 0:00,25.6,21.2
Carrasco ,1/24/2016 0:00,37.2,18
Carrasco ,1/25/2016 0:00,32.4,22
Carrasco ,1/26/2016 0:00,25.1,17.5
Carrasco ,1/27/2016 0:00,22.8,17.4
Carrasco ,1/28/2016 0:00,29.5,15.8
Carrasco ,1/29/2016 0:00,27.4,21
Carrasco ,1/30/2016 0:00,27,22.1
Carrasco ,1/31/2016 0:00,25,19.2
Carrasco ,2/1/2016 0:00,25.4,14.2
Carrasco ,2/2/2016 0:00,26,17.4
Carrasco ,2/3/2016 0:00,28.8,18.8
Carrasco ,2/4/2016 0:00,28.4,20
Carrasco ,2/5/2016 0:00,28.8,20
Carrasco ,2/6/2016 0:00,27.8,20.6
Carrasco ,2/7/2016 0:00,32.8,20.5
Carrasco ,2/8/2016 0:00,30.3,22.6
Carrasco ,2/9/2016 0:00,31.6,20.5
Carrasco ,2/10/2016 0:00,28.1,20.6
Carrasco ,2/11/2016 0:00,28.2,16.1
Carrasco ,2/12/2016 0:00,37.8,22.4
Carrasco ,2/13/2016 0:00,30.2,21.8
Carrasco ,2/14/2016 0:00,30,21.5
Carrasco ,2/15/2016 0:00,31,20.7
Carrasco ,2/16/2016 0:00,34.7,20.8
Carrasco ,2/17/2016 0:00,30,22
Carrasco ,2/18/2016 0:00,28.6,20.4
Carrasco ,2/19/2016 0:00,25.8,21.2
Carrasco ,2/20/2016 0:00,24.5,19.6
Carrasco ,2/21/2016 0:00,28.4,17.3
Carrasco ,2/22/2016 0:00,29.8,19.8
Carrasco ,2/23/2016 0:00,29,21.8
Carrasco ,2/24/2016 0:00,31.4,19.8
Carrasco ,2/25/2016 0:00,24.8,20.4
Carrasco ,2/26/2016 0:00,24.7,17
Carrasco ,2/27/2016 0:00,24.5,18.2
Carrasco ,2/28/2016 0:00,28.2,14
Carrasco ,2/29/2016 0:00,24.8,17.5
Carrasco ,3/1/2016 0:00,25.1,17.5
Carrasco ,3/2/2016 0:00,22.8,18.2
Carrasco ,3/3/2016 0:00,,18.5
Carrasco ,3/4/2016 0:00,26,12
Carrasco ,3/5/2016 0:00,22.8,17.6
Carrasco ,3/6/2016 0:00,21.4,15
Carrasco ,3/7/2016 0:00,23.3,14.7
Carrasco ,3/8/2016 0:00,24.8,11.8
Carrasco ,3/9/2016 0:00,25.2,17
Carrasco ,3/10/2016 0:00,19.2,17.2
Carrasco ,3/11/2016 0:00,21.4,18.1
Carrasco ,3/12/2016 0:00,20,13
Carrasco ,3/13/2016 0:00,24.4,11.1
Carrasco ,3/14/2016 0:00,27.4,15.4
Carrasco ,3/15/2016 0:00,30.2,18.6
Carrasco ,3/16/2016 0:00,31.8,19.8
Carrasco ,3/17/2016 0:00,32.6,19.6
Carrasco ,3/18/2016 0:00,25.4,19
Carrasco ,3/19/2016 0:00,20,16.9
Carrasco ,3/20/2016 0:00,20.7,13.2
Carrasco ,3/21/2016 0:00,21,16.7
Carrasco ,3/22/2016 0:00,22.7,15
Carrasco ,3/23/2016 0:00,26,12.5
Carrasco ,3/24/2016 0:00,26.6,14.4
Carrasco ,3/25/2016 0:00,22.1,18
Carrasco ,3/26/2016 0:00,20.5,17.5
Carrasco ,3/27/2016 0:00,21.4,18
Carrasco ,3/28/2016 0:00,20.4,19.3
Carrasco ,3/29/2016 0:00,23.4,15.6
Carrasco ,3/30/2016 0:00,23,16.3
Carrasco ,3/31/2016 0:00,27,16.2
Carrasco ,4/1/2016 0:00,24,16.8
Carrasco ,4/2/2016 0:00,21.3,17.2
Carrasco ,4/3/2016 0:00,23,18.1
Carrasco ,4/4/2016 0:00,21.2,17.6
Carrasco ,4/5/2016 0:00,22,18.6
Carrasco ,4/6/2016 0:00,19.6,18
Carrasco ,4/7/2016 0:00,21,15
Carrasco ,4/8/2016 0:00,20.8,16.8
Carrasco ,4/9/2016 0:00,21.4,17.8
Carrasco ,4/10/2016 0:00,19.8,17.2
Carrasco ,4/11/2016 0:00,22,18.2
Carrasco ,4/12/2016 0:00,21.2,18
Carrasco ,4/13/2016 0:00,22.4,18
Carrasco ,4/14/2016 0:00,23.5,17
Carrasco ,4/15/2016 0:00,22.8,20.6
Carrasco ,4/16/2016 0:00,23,18.4
Carrasco ,4/17/2016 0:00,18.8,13.8
Carrasco ,4/18/2016 0:00,18.6,16.5
Carrasco ,4/19/2016 0:00,20.7,16
Carrasco ,4/20/2016 0:00,20.3,11.2
Carrasco ,4/21/2016 0:00,21.6,13.8
Carrasco ,4/22/2016 0:00,19.4,10.8
Carrasco ,4/23/2016 0:00,21.5,14.2
Carrasco ,4/24/2016 0:00,20,14.6
Carrasco ,4/25/2016 0:00,17.6,13.4
Carrasco ,4/26/2016 0:00,14,10.4
Carrasco ,4/27/2016 0:00,12.4,7.6
Carrasco ,4/28/2016 0:00,12.6,7.6
Carrasco ,4/29/2016 0:00,14.2,5.2
Carrasco ,4/30/2016 0:00,13,10.5
Carrasco ,5/1/2016 0:00,16.5,5.2
Carrasco ,5/2/2016 0:00,17,8
Carrasco ,5/3/2016 0:00,13.5,6.9
Carrasco ,5/4/2016 0:00,16.2,3.9
Carrasco ,5/5/2016 0:00,14.2,8.6
Carrasco ,5/6/2016 0:00,13.3,10.8
Carrasco ,5/7/2016 0:00,13.8,11
Carrasco ,5/8/2016 0:00,17.2,12.4
Carrasco ,5/9/2016 0:00,19,11.2
Carrasco ,5/10/2016 0:00,15.8,12.4
Carrasco ,5/11/2016 0:00,14.2,11.3
Carrasco ,5/12/2016 0:00,12.8,11
Carrasco ,5/13/2016 0:00,12,9.6
Carrasco ,5/14/2016 0:00,16.6,6.1
Carrasco ,5/15/2016 0:00,14.4,12.1
Carrasco ,5/16/2016 0:00,12.8,11.1
Carrasco ,5/17/2016 0:00,12.6,8.8
Carrasco ,5/18/2016 0:00,12.6,4.8
Carrasco ,5/19/2016 0:00,12.8,3.4
Carrasco ,5/20/2016 0:00,12.6,5.6
Carrasco ,5/21/2016 0:00,13.6,10.8
Carrasco ,5/22/2016 0:00,13,8.1
Carrasco ,5/23/2016 0:00,14.6,5.8
Carrasco ,5/24/2016 0:00,16.2,5
Carrasco ,5/25/2016 0:00,14.6,5.4
Carrasco ,5/26/2016 0:00,13.4,6.2
Carrasco ,5/27/2016 0:00,15.2,12.2
Carrasco ,5/28/2016 0:00,14.7,12.8
Carrasco ,5/29/2016 0:00,16.4,14.4
Carrasco ,5/30/2016 0:00,16.2,12.8
Carrasco ,5/31/2016 0:00,14.4,10.8
Carrasco ,6/1/2016 0:00,14.8,9
Carrasco ,6/2/2016 0:00,12.4,5.4
Carrasco ,6/3/2016 0:00,13,6.4
Carrasco ,6/4/2016 0:00,11.8,7
Carrasco ,6/5/2016 0:00,12,6.1
Carrasco ,6/6/2016 0:00,13.6,2.3
Carrasco ,6/7/2016 0:00,13,7
Carrasco ,6/8/2016 0:00,11,7.2
Carrasco ,6/9/2016 0:00,11.8,1
Carrasco ,6/10/2016 0:00,10.2,7
Carrasco ,6/11/2016 0:00,12.5,3.2
Carrasco ,6/12/2016 0:00,13.2,3.8
Carrasco ,6/13/2016 0:00,15.3,3
Carrasco ,6/14/2016 0:00,15,7.5
Carrasco ,6/15/2016 0:00,11.4,3
Carrasco ,6/16/2016 0:00,12,5.6
Carrasco ,6/17/2016 0:00,15.6,2.2
Carrasco ,6/18/2016 0:00,17.2,3.8
Carrasco ,6/19/2016 0:00,12.6,5.2
Carrasco ,6/20/2016 0:00,10.2,7.3
Carrasco ,6/21/2016 0:00,12,-0.8
Carrasco ,6/22/2016 0:00,14.2,3.6
Carrasco ,6/23/2016 0:00,12.2,7
Carrasco ,6/24/2016 0:00,15.1,4.2
Carrasco ,6/25/2016 0:00,12.4,9.5
Carrasco ,6/26/2016 0:00,11.6,8.5
Carrasco ,6/27/2016 0:00,16.2,11.7
Carrasco ,6/28/2016 0:00,16,10.6
Carrasco ,6/29/2016 0:00,17,9.5
Carrasco ,6/30/2016 0:00,21.8,13.6
Carrasco ,7/1/2016 0:00,22.2,12.8
Carrasco ,7/2/2016 0:00,14.4,11.8
Carrasco ,7/3/2016 0:00,20.4,13.2
Carrasco ,7/4/2016 0:00,15.2,11.4
Carrasco ,7/5/2016 0:00,11.6,9.1
Carrasco ,7/6/2016 0:00,13.6,8.5
Carrasco ,7/7/2016 0:00,15.6,5.4
Carrasco ,7/8/2016 0:00,18,6.2
Carrasco ,7/9/2016 0:00,14.8,7
Carrasco ,7/10/2016 0:00,17.8,5.6
Carrasco ,7/11/2016 0:00,15.4,8.2
Carrasco ,7/12/2016 0:00,14.4,6.4
Carrasco ,7/13/2016 0:00,12.8,3.6
Carrasco ,7/14/2016 0:00,14,9.7
Carrasco ,7/15/2016 0:00,14.3,7.6
Carrasco ,7/16/2016 0:00,10.2,5.7
Carrasco ,7/17/2016 0:00,12.1,6.5
Carrasco ,7/18/2016 0:00,11.2,7.7
Carrasco ,7/19/2016 0:00,11,6.7
Carrasco ,7/20/2016 0:00,11.6,2.6
Carrasco ,7/21/2016 0:00,12.6,1.3
Carrasco ,7/22/2016 0:00,14.8,4.3
Carrasco ,7/23/2016 0:00,13.9,4.6
Carrasco ,7/24/2016 0:00,10.8,7.4
Carrasco ,7/25/2016 0:00,13.2,9.5
Carrasco ,7/26/2016 0:00,12.2,9.8
Carrasco ,7/27/2016 0:00,10.8,7.6
Carrasco ,7/28/2016 0:00,11,3.4
Carrasco ,7/29/2016 0:00,16,3.5
Carrasco ,7/30/2016 0:00,17,9.8
Carrasco ,7/31/2016 0:00,19.2,11
Carrasco ,8/1/2016 0:00,12.1,9.4
Carrasco ,8/2/2016 0:00,10.4,6
Carrasco ,8/3/2016 0:00,11.4,3.1
Carrasco ,8/4/2016 0:00,16.2,11.4
Carrasco ,8/5/2016 0:00,17,10.4
Carrasco ,8/6/2016 0:00,18,6.6
Carrasco ,8/7/2016 0:00,14.2,6.2
Carrasco ,8/8/2016 0:00,17.6,6.4
Carrasco ,8/9/2016 0:00,13.4,4.8
Carrasco ,8/10/2016 0:00,12.5,4.8
Carrasco ,8/11/2016 0:00,18.2,6.3
Carrasco ,8/12/2016 0:00,20.4,7.4
Carrasco ,8/13/2016 0:00,22,9.6
Carrasco ,8/14/2016 0:00,18.2,7.2
Carrasco ,8/15/2016 0:00,20.8,9.5
Carrasco ,8/16/2016 0:00,17.4,6.8
Carrasco ,8/17/2016 0:00,15.6,8.7
Carrasco ,8/18/2016 0:00,19.5,4
Carrasco ,8/19/2016 0:00,18.2,7.4
Carrasco ,8/20/2016 0:00,12.4,8
Carrasco ,8/21/2016 0:00,12.4,5.8
Carrasco ,8/22/2016 0:00,19.1,5.4
Carrasco ,8/23/2016 0:00,21.8,7.1
Carrasco ,8/24/2016 0:00,22.2,7
Carrasco ,8/25/2016 0:00,25.2,10.3
Carrasco ,8/26/2016 0:00,27.1,12.6
Carrasco ,8/27/2016 0:00,17,7.5
Carrasco ,8/28/2016 0:00,12,9.2
Carrasco ,8/29/2016 0:00,14.6,11.4
Carrasco ,8/30/2016 0:00,13.2,11.4
Carrasco ,8/31/2016 0:00,17.4,10.5
Carrasco ,9/1/2016 0:00,11.4,8
Carrasco ,9/2/2016 0:00,10.6,8.4
Carrasco ,9/3/2016 0:00,11.6,7.8
Carrasco ,9/4/2016 0:00,13.5,8.6
Carrasco ,9/5/2016 0:00,11.4,9.4
Carrasco ,9/6/2016 0:00,12.6,10
Carrasco ,9/7/2016 0:00,12.4,11
Carrasco ,9/8/2016 0:00,17.4,10.6
Carrasco ,9/9/2016 0:00,23.9,9.1
Carrasco ,9/10/2016 0:00,24,10.4
Carrasco ,9/11/2016 0:00,21.2,12.6
Carrasco ,9/12/2016 0:00,20,12.2
Carrasco ,9/13/2016 0:00,15.1,10.8
Carrasco ,9/14/2016 0:00,12.6,10.4
Carrasco ,9/15/2016 0:00,13.2,6.2
Carrasco ,9/16/2016 0:00,19,4.8
Carrasco ,9/17/2016 0:00,20,11.7
Carrasco ,9/18/2016 0:00,14.3,8.4
Carrasco ,9/19/2016 0:00,13,9
Carrasco ,9/20/2016 0:00,16.2,11
Carrasco ,9/21/2016 0:00,22.8,12.1
Carrasco ,9/22/2016 0:00,25.6,13.6
Carrasco ,9/23/2016 0:00,13.9,9.4
Carrasco ,9/24/2016 0:00,13.2,8
Carrasco ,9/25/2016 0:00,15,8
Carrasco ,9/26/2016 0:00,18.8,1.5
Carrasco ,9/27/2016 0:00,24,7.3
Carrasco ,9/28/2016 0:00,18.8,9.4
Carrasco ,9/29/2016 0:00,14,10.2
Carrasco ,9/30/2016 0:00,15.6,10.6
Carrasco ,10/1/2016 0:00,18.3,7.1
Carrasco ,10/2/2016 0:00,16.4,10.6
Carrasco ,10/3/2016 0:00,16.4,12.3
Carrasco ,10/4/2016 0:00,17.6,12.6
Carrasco ,10/5/2016 0:00,17.2,12.6
Carrasco ,10/6/2016 0:00,19.8,10.7
Carrasco ,10/7/2016 0:00,16.1,9.6
Carrasco ,10/8/2016 0:00,13.2,7
Carrasco ,10/9/2016 0:00,23.3,4.6
Carrasco ,10/10/2016 0:00,23.4,12
Carrasco ,10/11/2016 0:00,25.2,15.3
Carrasco ,10/12/2016 0:00,27.2,15
Carrasco ,10/13/2016 0:00,21.3,15.2
Carrasco ,10/14/2016 0:00,19.4,13.6
Carrasco ,10/15/2016 0:00,21.3,16
Carrasco ,10/16/2016 0:00,26,17.2
Carrasco ,10/17/2016 0:00,19.6,14.2
Carrasco ,10/18/2016 0:00,17,13.4
Carrasco ,10/19/2016 0:00,15.2,12.8
Carrasco ,10/20/2016 0:00,15.8,12.6
Carrasco ,10/21/2016 0:00,16.4,11.6
Carrasco ,10/22/2016 0:00,19.2,8
Carrasco ,10/23/2016 0:00,19,12
Carrasco ,10/24/2016 0:00,19,16
Carrasco ,10/25/2016 0:00,18.6,15.6
Carrasco ,10/26/2016 0:00,20,13.6
Carrasco ,10/27/2016 0:00,13.6,12
Carrasco ,10/28/2016 0:00,15,10.8
Carrasco ,10/29/2016 0:00,23.8,7.2
Carrasco ,10/30/2016 0:00,26.8,11.4
Carrasco ,10/31/2016 0:00,27.6,16.5
Carrasco ,11/1/2016 0:00,20,14.8
Carrasco ,11/2/2016 0:00,16.4,9.1
Carrasco ,11/3/2016 0:00,26.4,8.1
Carrasco ,11/4/2016 0:00,25,15.8
Carrasco ,11/5/2016 0:00,30.2,14
Carrasco ,11/6/2016 0:00,31.2,17.2
Carrasco ,11/7/2016 0:00,24.4,16.4
Carrasco ,11/8/2016 0:00,21.1,16.4
Carrasco ,11/9/2016 0:00,28,17.1
Carrasco ,11/10/2016 0:00,28.1,13.1
Carrasco ,11/11/2016 0:00,18.2,12.2
Carrasco ,11/12/2016 0:00,26.6,10
Carrasco ,11/13/2016 0:00,26.5,15.2
Carrasco ,11/14/2016 0:00,27.2,14.9
Carrasco ,11/15/2016 0:00,26.8,17
Carrasco ,11/16/2016 0:00,21.5,16.5
Carrasco ,11/17/2016 0:00,17.3,10.4
Carrasco ,11/18/2016 0:00,17.6,12.2
Carrasco ,11/19/2016 0:00,25,10
Carrasco ,11/20/2016 0:00,23.6,13.2
Carrasco ,11/21/2016 0:00,18.4,13.6
Carrasco ,11/22/2016 0:00,19.3,12
Carrasco ,11/23/2016 0:00,26.4,10.3
Carrasco ,11/24/2016 0:00,25.1,14
Carrasco ,11/25/2016 0:00,25.8,17
Carrasco ,11/26/2016 0:00,29.7,15.8
Carrasco ,11/27/2016 0:00,24.2,17.6
Carrasco ,11/28/2016 0:00,21.4,13.6
Carrasco ,11/29/2016 0:00,23.2,13.8
Carrasco ,11/30/2016 0:00,27.8,10.2
Carrasco ,12/1/2016 0:00,29.2,13.8
Carrasco ,12/2/2016 0:00,30.7,17.6
Carrasco ,12/3/2016 0:00,26.3,19.8
Carrasco ,12/4/2016 0:00,27,17.9
Carrasco ,12/5/2016 0:00,31.8,18.6
Carrasco ,12/6/2016 0:00,26.8,16.6
Carrasco ,12/7/2016 0:00,25.5,15.5
Carrasco ,12/8/2016 0:00,20.8,15
Carrasco ,12/9/2016 0:00,27.3,9
Carrasco ,12/10/2016 0:00,32.4,14.2
Carrasco ,12/11/2016 0:00,26.3,17
Carrasco ,12/12/2016 0:00,33.4,14.4
Carrasco ,12/13/2016 0:00,20.6,16.2
Carrasco ,12/14/2016 0:00,19.8,14.2
Carrasco ,12/15/2016 0:00,27.8,10.3
Carrasco ,12/16/2016 0:00,31,14.2
Carrasco ,12/17/2016 0:00,33.4,18.1
Carrasco ,12/18/2016 0:00,31.8,20.8
Carrasco ,12/19/2016 0:00,23.6,18.2
Carrasco ,12/20/2016 0:00,27.3,13.1
Carrasco ,12/21/2016 0:00,32.4,15.3
Carrasco ,12/22/2016 0:00,29.2,20.6
Carrasco ,12/23/2016 0:00,29.2,19
Carrasco ,12/24/2016 0:00,29.4,17
Carrasco ,12/25/2016 0:00,24.2,19
Carrasco ,12/26/2016 0:00,25,20.8
Carrasco ,12/27/2016 0:00,23.6,20.6
Carrasco ,12/28/2016 0:00,27.8,16
Carrasco ,12/29/2016 0:00,29.6,20.3
Carrasco ,12/30/2016 0:00,27.1,19.6
Carrasco ,12/31/2016 0:00,30,21.4
Carrasco ,1/1/2017 0:00,31.2,22.5
Carrasco ,1/2/2017 0:00,26.4,21.1
Carrasco ,1/3/2017 0:00,26.1,19.7
Carrasco ,1/4/2017 0:00,27.4,19.2
Carrasco ,1/5/2017 0:00,28.2,17
Carrasco ,1/6/2017 0:00,24.6,14
Carrasco ,1/7/2017 0:00,33,17.4
Carrasco ,1/8/2017 0:00,29.2,23
Carrasco ,1/9/2017 0:00,29,20.6
Carrasco ,1/10/2017 0:00,24,19.1
Carrasco ,1/11/2017 0:00,29,15.1
Carrasco ,1/12/2017 0:00,32,17.2
Carrasco ,1/13/2017 0:00,29.3,19.6
Carrasco ,1/14/2017 0:00,24,17.4
Carrasco ,1/15/2017 0:00,24.6,16.4
Carrasco ,1/16/2017 0:00,25.9,20.6
Carrasco ,1/17/2017 0:00,26.6,21.4
Carrasco ,1/18/2017 0:00,26.2,19.6
Carrasco ,1/19/2017 0:00,32.4,17
Carrasco ,1/20/2017 0:00,31.2,20.2
Carrasco ,1/21/2017 0:00,33.4,19.3
Carrasco ,1/22/2017 0:00,31.2,19
Carrasco ,1/23/2017 0:00,26.8,19.5
Carrasco ,1/24/2017 0:00,32,19.8
Carrasco ,1/25/2017 0:00,22.4,18
Carrasco ,1/26/2017 0:00,21,18
Carrasco ,1/27/2017 0:00,23,15.8
Carrasco ,1/28/2017 0:00,27.2,14.6
Carrasco ,1/29/2017 0:00,32,17.2
Carrasco ,1/30/2017 0:00,33.4,22.7
Carrasco ,1/31/2017 0:00,29.5,21.5
Carrasco ,2/1/2017 0:00,30,21.2
Carrasco ,2/2/2017 0:00,25.8,21.8
Carrasco ,2/3/2017 0:00,27,21.8
Carrasco ,2/4/2017 0:00,27.1,17
Carrasco ,2/5/2017 0:00,24.8,17.5
Carrasco ,2/6/2017 0:00,22.3,16.6
Carrasco ,2/7/2017 0:00,22.4,15
Carrasco ,2/8/2017 0:00,25.2,12.8
Carrasco ,2/9/2017 0:00,26.3,17
Carrasco ,2/10/2017 0:00,25.6,21
Carrasco ,2/11/2017 0:00,24.5,21.2
Carrasco ,2/12/2017 0:00,25.6,21.6
Carrasco ,2/13/2017 0:00,24.5,21.1
Carrasco ,2/14/2017 0:00,28.2,20.9
Carrasco ,2/15/2017 0:00,29,21.2
Carrasco ,2/16/2017 0:00,30,19.8
Carrasco ,2/17/2017 0:00,31,20
Carrasco ,2/18/2017 0:00,29,23.1
Carrasco ,2/19/2017 0:00,29.2,19.4
Carrasco ,2/20/2017 0:00,30.7,19.9
Carrasco ,2/21/2017 0:00,31.8,22.3
Carrasco ,2/22/2017 0:00,30.6,22.8
Carrasco ,2/23/2017 0:00,30.4,20.2
Carrasco ,2/24/2017 0:00,30.3,21.4
Carrasco ,2/25/2017 0:00,30.2,21.5
Carrasco ,2/26/2017 0:00,33.6,22.6
Carrasco ,2/27/2017 0:00,33.7,22.2
Carrasco ,2/28/2017 0:00,31.2,22.2
Carrasco ,3/1/2017 0:00,32,21.8
Carrasco ,3/2/2017 0:00,34.4,23.4
Carrasco ,3/3/2017 0:00,28.1,22
Carrasco ,3/4/2017 0:00,25.6,21.6
Carrasco ,3/5/2017 0:00,25,14.6
Carrasco ,3/6/2017 0:00,29,14.2
Carrasco ,3/7/2017 0:00,22.8,19
Carrasco ,3/8/2017 0:00,30,17
Carrasco ,3/9/2017 0:00,25.2,18.4
Carrasco ,3/10/2017 0:00,24,15
Carrasco ,3/11/2017 0:00,25.4,11.4
Carrasco ,3/12/2017 0:00,21.9,14.8
Carrasco ,3/13/2017 0:00,25,12
Carrasco ,3/14/2017 0:00,25.3,13
Carrasco ,3/15/2017 0:00,23.8,16.3
